rf_prob,svc_prob,lr_prob,knn_prob,vote_prob,outcome
0.4393961492896858,0.40870981929719746,0.3940751341614783,0.4857222997486487,0.4351756071854744,1
0.7351387810788224,0.6797091153102153,0.6872718279452661,0.7134645315731842,0.7048667188949524,1
0.24663335759843172,0.3215099195100858,0.3231529730400598,0.25435443948599246,0.2840318018498331,0
0.6760796533751414,0.7621917776115319,0.7617167345453179,0.6306234531457886,0.7027820649380492,0
0.630727594323313,0.6704265985408545,0.6466088457851401,0.6431483955929639,0.6472299667328134,1
0.6682300663190331,0.6545105373363822,0.6433014047726981,0.9873599881234489,0.7518024804344223,1
0.6542182337202718,0.7302225051285411,0.7445247893342101,0.7109204232576429,0.7092891793118614,1
0.46940320488520554,0.3884356458730394,0.3898894798641379,0.5848872179185025,0.4656266516196048,0
0.20876797147420043,0.2791363422625363,0.3018504626536616,0.25445489337861305,0.2599827454435496,0
0.5484431564966452,0.5483156702670092,0.5518889563890088,0.6157839726464853,0.5687444032916203,0
0.5941290328745218,0.5213378133212083,0.5319859768210239,0.6736504471580202,0.5858585074760572,1
0.5270282797861611,0.5353166979230649,0.5348171410782765,0.6150026010058174,0.5562752474872945,1
0.4376714173662289,0.5,0.4996002766030538,0.3697785950929722,0.44683797465660835,0
0.6936910885209456,0.6751551096229899,0.6736968276406029,0.687308175381972,0.6828916528374258,1
0.4201962249540922,0.028244473926892527,0.021584826804395347,0.16082031858601448,0.1613798655234331,0
0.20893262284220293,0.23243740440819552,0.22484161410981998,0.22743399482894217,0.22344898614249273,0
0.6033424554495666,0.378288611941486,0.39139337684740033,0.33158500883180697,0.42304862498846174,1
0.7444367363812746,0.6203569166119923,0.621661648175335,0.5772216501312741,0.638615831239221,1
0.7695506478367832,0.6386097242453783,0.6426804049329642,0.6594199406895579,0.6777412838667921,0
0.30226381848426837,0.3145896672604993,0.31301188047160894,0.4887293236407647,0.361698781204726,1
0.5177444438936366,0.2148394453642781,0.3211418581354625,0.6687993581644118,0.44558341594516465,1
0.6207776955501282,0.5429787470446532,0.5885437308374153,0.37502717444697137,0.5239682472949502,0
0.5317896599980835,0.5617149358507023,0.5335468832803901,0.6155311052873688,0.5634246848844217,0
0.3095632217947065,0.33905837952343326,0.20158031949278143,0.35591136599341655,0.3047358926146409,0
0.5047582218012886,0.36615751571761945,0.37171632054595116,0.4065050258548397,0.41318183546628656,0
0.6481897583243332,0.7010408237745754,0.7512556435686591,0.7137969373580292,0.7034403329094556,1
0.5160880892726564,0.6605658221944194,0.6378237319052157,0.49789225008141935,0.5726269883949618,1
0.8537980161753271,0.7658251254646073,0.8092521342640318,0.7388536812063632,0.7897012152259769,1
0.41038548151638493,0.3884394969260262,0.3713051684822066,0.48234117057710374,0.41707607321776413,1
0.6954525699558771,0.6141359283369641,0.6398585683813921,0.6836664718809854,0.6602474790472387,1
0.5829975331433492,0.5909574836284017,0.5207642175969583,0.5217945293008418,0.5526228771818965,1
0.5438036927573013,0.5630693431586413,0.6019494700565581,0.42153983397178824,0.5263348914440081,1
0.5057064272890036,0.530523018645948,0.5301010087856118,0.5222219995840364,0.5219243078578424,1
0.4324991275093325,0.48114247861139164,0.481932161431698,0.3890979979516681,0.4426888664027397,0
0.4179234904033979,0.3451833564748857,0.35727075820127563,0.43643248052545547,0.3923171089088221,1
0.6334559426684397,0.6837831492114519,0.661610354034242,0.6555309357273572,0.6580770168504949,1
0.9358022240817858,0.8672598811582197,0.8982270645004873,0.8107215929574294,0.8748931919643539,0
0.4310355788931179,0.5844000863067889,0.5196854645613779,0.6332331291328366,0.5458584857621225,1
0.451585037053829,0.6669477795289309,0.6224789758116714,0.45509510857494445,0.5422899828940736,1
0.53758875270852,0.5136084087166642,0.5173680601429576,0.48651919468216476,0.5125143618525048,1
0.6889740942235367,0.6038686933820732,0.6552776486972505,0.5694366491970742,0.6267331391360158,0
0.8366087522426032,0.729748630110033,0.7607468373226527,0.7416127347653296,0.7666347081806939,0
0.5651707571034643,0.6274542906782654,0.6425714865950816,0.7128546458696569,0.6404441210865195,1
0.7902358798677227,0.6965735331469544,0.6730340295175574,0.5868736854850554,0.6822825434615516,1
0.5528280072183958,0.4811761335648047,0.4781374040695933,0.5254218940258131,0.5108938936570954,1
0.35627670768192127,0.29258972633263997,0.25311226751481986,0.35951386040717964,0.31845565575293433,0
0.2294652524737543,0.189453114774581,0.2098923292161838,0.3097757233325714,0.23892487892125167,1
0.4600853440780335,0.4494455470082177,0.46161788088565386,0.511451700232048,0.47287083480580877,0
0.7820593503251613,0.6482674671627283,0.671942534515417,0.6966378827513369,0.7006504281062477,1
0.6349080890192516,0.6675066392328033,0.6756547870825167,0.5983621630393935,0.6413448201320613,1
0.8032176317469695,0.6597822612148408,0.6573408270446578,0.6212939500331811,0.6832700885700808,1
0.4303447418431636,0.3381063751947664,0.3230384080930856,0.49101525431661047,0.4015949924694155,1
0.4605873453246636,0.4536008200156712,0.394062321614267,0.5193862106737117,0.46055004562130025,0
0.7078701581652806,0.6870382628324486,0.7316397797077896,0.6464698718904719,0.690759134957399,1
0.47822612028105227,0.5815707606574505,0.5172333630119602,0.5484043042102472,0.5316174825992647,1
0.5225338662689781,0.5844331619209996,0.5150615060087346,0.4608557169986891,0.5172651446153972,1
0.49030920793130806,0.5565598726369286,0.5541661949613097,0.5177286322364222,0.5284753240828605,0
0.44664515031666147,0.3351987930449328,0.30861234678324845,0.304808941943084,0.3475665266006573,0
0.45311414818344625,0.48067899653498986,0.5191595259362274,0.5413686952959049,0.5004596551374259,1
0.4411374693902829,0.36251712038198014,0.32121692537413193,0.4392275831009142,0.39446392063821545,0
0.6637474095539294,0.7327105968157179,0.7601388879055009,0.6919259279714375,0.710328105880955,1
0.5018509454100286,0.5,0.5363364072125567,0.5666896929485907,0.5282445767695169,0
0.3257339030749367,0.29065162472811623,0.30663606938431154,0.29758296959874686,0.3049924118515388,0
0.7573958156961387,0.7979447900830349,0.789872354683995,0.6352662194501212,0.7389332143248939,1
0.32610392934525556,0.2663527160741504,0.22378014524200376,0.4477723997322504,0.3237375148526534,1
0.4696354359190419,0.5486797658907627,0.5533228961786181,0.36380980218155434,0.47673750081273786,1
0.5412939716564299,0.44214148304710343,0.39004017242681827,0.46011475527276435,0.4595835004670471,1
0.4876717780610526,0.5387842033476878,0.5368343264632532,0.6597818077115277,0.5608717990747093,1
0.4859541886805322,0.4596450450420891,0.479331826426711,0.5144561777929426,0.48657833414448026,1
0.2560651070093442,0.3140391667754784,0.31888837473096876,0.2560097123872304,0.284103285241125,1
0.7813272769806698,0.6473608726924607,0.6610235551229043,0.7686133857975995,0.7185950637610785,1
0.6661432313255484,0.6008054508993512,0.6397017620244696,0.5543286904808884,0.6124136781750421,1
0.5191292732526391,0.6547151314835101,0.6251682832761928,0.5089173269983475,0.5722713370936788,1
0.36778744010160425,0.4789252553897824,0.5354259235405056,0.5379610104806029,0.4818969229877356,0
0.4212447429635875,0.5697982544075008,0.5542427711237878,0.5372986531926534,0.5202816560071112,0
0.2141147420649873,0.25959960572229307,0.1997451897609806,0.37416677659775477,0.2677393521969579,0
0.42595242846196957,0.4839737812304555,0.5473560467333973,0.5436709345194587,0.5017790944599585,1
0.6039084576337865,0.6391064144250439,0.6417587923526434,0.6625362036160688,0.6378759435033636,1
0.3870875082312764,0.35254214329500083,0.35237006744670435,0.4324475195617,0.3841574334506723,0
0.5123716186485407,0.5696517171737927,0.5357033228558313,0.5083690906058743,0.5299210665934373,1
0.4687358037664592,0.3726825316072718,0.37183698432328993,0.3772450490798614,0.3973929684727328,1
0.3566409623006324,0.2722688338699286,0.32344209995235634,0.48917430012849894,0.36778898993850256,0
0.4091207997922166,0.5360936278201377,0.5183531660243199,0.5388566692151225,0.50159417918417,1
0.7236539722659795,0.6921758648982795,0.7493753790702746,0.6893677135129455,0.7123910071992352,1
0.4258188544757944,0.4775644812052376,0.4621463054163674,0.5165159146366844,0.47257052719430065,0
0.4646028331111347,0.4541066609258772,0.45645766819738093,0.3710311891399855,0.4331376905729363,0
0.7066312086882997,0.6613926282459245,0.7570639011223377,0.6562020324060222,0.6932413660640927,1
0.4206326021342387,0.23997485917430042,0.21393005310654784,0.2599291617648196,0.28406229315580017,1
0.30952582734066003,0.21961311629761723,0.20913487550167772,0.27381418753249875,0.25497166198801813,0
0.5178696386325337,0.3878867231324039,0.3425209715090465,0.4100553437360195,0.4156814400057456,0
0.4795395446141369,0.3764644490844017,0.32499209051087075,0.4584923459786032,0.41359235600691924,1
0.6334408899084674,0.5937201674526245,0.5697861790698515,0.5967604101113654,0.5987890348902452,1
0.7520457517383857,0.7223978069385587,0.7338148057901016,0.6090290010331101,0.6994539022471729,1
0.507293310347503,0.47718605363739136,0.39246339083406473,0.52559038380829,0.4789152635172426,0
0.7275706261288938,0.6010963300803004,0.6568908058488863,0.637480800294616,0.6556753637202352,1
0.6962261202249519,0.6348218002052093,0.6580673722653951,0.6292351602613808,0.6536835139773223,1
0.42124539697665725,0.5280310579572037,0.556301678706115,0.6017622833229906,0.5297687465459278,1
0.6265396788572046,0.6143261469298403,0.6062523488874227,0.5365179053537009,0.592882285581401,0
0.4868220339624319,0.32068365437864643,0.3058442755523366,0.38476288036434964,0.37660848531427255,0
0.4323347477669224,0.3528914286758171,0.32653342904606286,0.3586052765083122,0.3679250629785753,0
0.39944833048245765,0.3518540707863664,0.3523785178478548,0.3466554850124133,0.362154153204394,0
0.6352028107688312,0.5897477688225302,0.6679750585179814,0.5925078545240454,0.6198991441512146,1
0.4670258179516247,0.5643187945009251,0.5547670936157932,0.42476856081247194,0.497738400664073,0
0.5367777911456679,0.5157614236085313,0.5145902554735395,0.47774914096598353,0.5096252523229164,0
0.3562427026645065,0.35195364550570135,0.35798880250390996,0.3568652168068583,0.3558345118770354,1
0.24284573886808955,0.18338800781515222,0.1644139896104136,0.3365383224903091,0.23798975966248534,0
0.5740027271322454,0.5761553518662761,0.5756498215723755,0.6225664324878918,0.5889689753853737,1
0.6843465113435283,0.6586628329825162,0.6868155027504841,0.6808628094559793,0.6779535633366164,1
0.2528563523991904,0.28582255594760353,0.2928918707250542,0.2220958646258488,0.2608908188584415,0
0.8325734068567002,0.7018487257033208,0.7081293162648215,0.82281086188734,0.7704861909124195,1
0.8176683036123545,0.7074484169302181,0.7103923301711623,0.7787106423660825,0.7558619686352175,1
0.5695486916968199,0.3709013396369593,0.3862179542436249,0.4136522186355724,0.43563486968166487,0
0.45921833253491073,0.5,0.5349294461130454,0.49400456873874043,0.4963704043990271,0
0.5040183406460533,0.6139571449402543,0.5540706562596767,0.5077340051470813,0.5422325720390234,1
0.6903543765219589,0.6836923383978817,0.7031498091792154,0.6200028340357997,0.6713819217012826,1
0.4406514481575629,0.3107935875837686,0.31074007133757453,0.3421747161323242,0.3517658911287386,0
0.4387107483010824,0.38861383137120503,0.32660872805160557,0.46942574716709884,0.40993220013337894,1
0.8727748839992456,0.692744736005759,0.6916939019680053,0.761520458281238,0.7566487188985875,1
0.467065098613858,0.35893321633586234,0.3416236515772977,0.5119913793386532,0.4258462042011523,0
0.25578486231422676,0.35084838223946735,0.327840857842116,0.28882509477551127,0.3041701093690493,1
0.16072007987879489,0.10877768834363255,0.08760941951572969,0.3504452167108692,0.18669490589769477,0
0.49586144004003746,0.4024517670032762,0.3748887274743393,0.41942091275175614,0.42389849329512935,1
0.2777466442146035,0.1862128932471221,0.14918523118826027,0.3386399178464122,0.24428242187663662,0
0.6062616256164621,0.6982691123712048,0.6439965265539906,0.5917993655854659,0.632181096111496,1
0.24711219479317945,0.19165236230011568,0.18346567823789878,0.23481327270056093,0.2158828201273726,0
0.5355798700550927,0.5349959794017902,0.5368062286511971,0.5607992515421651,0.5430435070774146,1
0.47821634915708705,0.485216309502401,0.47709445283150187,0.5426796242692654,0.49827399345388257,0
0.5891328362318612,0.6152053009939202,0.6081052873708962,0.6320585001333625,0.6120403752652495,1
0.4703919414676022,0.5,0.4809792606092671,0.5566835147835679,0.5047462431143808,0
0.5080619698343307,0.45598711155307853,0.46031331495137245,0.41823548137597855,0.4588306135235176,0
0.5548857747193753,0.5,0.46158928736612753,0.49503414694679415,0.5031041679353805,0
0.4907238394655047,0.4042585943861543,0.37459478984438943,0.4323551318720358,0.42673882746260206,1
0.6106428279339334,0.6545719946860962,0.6283420987922372,0.6755119739712446,0.643759619699496,1
0.6851067405907504,0.5774234948632635,0.5884012078064832,0.6350765070487124,0.6231355297900852,0
0.4835518280720051,0.5324352974447872,0.552744505088591,0.5903435532323273,0.5419495434269781,1
0.33229339090608884,0.24990105256313452,0.2354698080437474,0.3615917675160443,0.2991665351522344,0
0.2990563682005293,0.2516416386653418,0.24554930607608644,0.27059617995211527,0.2673636892511148,1
0.5692704821180131,0.8917897367904242,0.9146723154653178,0.7130268792040917,0.7660796774509907,1
0.5851534797540124,0.5236250417609899,0.5327072434989307,0.6772514531282775,0.5853972675981548,1
0.7042593333943719,0.6707113514709248,0.671885840991254,0.6771633254216683,0.681092606073464,1
0.8961112151366334,0.8429372758513468,0.8779579032513138,0.7811753645800122,0.8462248470443143,1
0.36815579398362347,0.24875089677838716,0.22179277154715069,0.36848139805544444,0.30652275758506475,1
0.4386345408133147,0.5,0.549345127661086,0.5556313842733339,0.5125410311122076,0
0.7025575990775156,0.6463595612805675,0.6709324300461823,0.6717730340645752,0.6732419836614164,0
0.24977592628744005,0.14736315452363813,0.14551311028636824,0.18557466247987953,0.18316002126849623,0
0.70919698134872,0.6932386645999653,0.7351627937502779,0.7433779984525812,0.7214465581616178,1
0.5951170335158851,0.6781825478057877,0.6903936400815379,0.6180844845743805,0.6431979420400195,0
0.5350940499760765,0.5436261263980452,0.5361124242138564,0.401919967028573,0.49868777771494194,0
0.538702009987453,0.5672833362949264,0.5347258590511914,0.4743424076043141,0.5257412585207676,1
0.6906611305125631,0.6394029458413929,0.6544354209774178,0.7327100220991946,0.6825439074240683,1
0.4795626669552156,0.513090003715869,0.513460292968537,0.5103189653248429,0.5041405398443914,1
0.2826259929492064,0.2901741171141162,0.2912463945560859,0.271888462864345,0.2832671376248829,1
0.35485546636202236,0.4311937147336931,0.4767811457896131,0.5617052474246816,0.4609007443468961,1
0.4949357634625921,0.5204067722239517,0.5532568226276372,0.5844097077082925,0.5403531341940839,0
0.5350785120301824,0.5830929408201636,0.5330090361597463,0.5468540736664613,0.5491482089709586,1
0.8550483128193374,0.6708021447151555,0.6758361224687149,0.7890967521552786,0.7515172038158782,1
0.2814019173276631,0.34894179161346806,0.32686568826072226,0.24850708449190811,0.29809823998557183,0
0.7746526367610326,0.6863507341018693,0.677611957962121,0.7371842112747607,0.7207416232823122,0
0.5576969236497252,0.6485550671965404,0.5904816256437346,0.5348659585615088,0.5797717339624767,0
0.4150089774907974,0.29105986589479305,0.289103643744181,0.3269923449019603,0.3314588987226552,0
0.49781530726680684,0.5179370879567238,0.5343975255744522,0.5670197957483555,0.5310586991306433,1
0.30730873308953943,0.33236199424295054,0.3244218444174234,0.29352568172344423,0.31310140211325216,0
0.8846285825152214,0.8247551956949388,0.8229465560987673,0.8029082478053907,0.8326994406326556,1
0.7116135432888648,0.6749770828103464,0.6720484661878994,0.6647213387538078,0.6803171272391787,1
0.39848607319593565,0.4502731520291414,0.4997843736399007,0.5518083828896033,0.47851718118539555,1
0.28401588809830536,0.1138526949165639,0.10558884499186871,0.17849972044954984,0.17245942666471809,0
0.7704284516900972,0.6752653214323631,0.7027072527250187,0.6149884201939475,0.6875308375663203,1
0.5646212321056376,0.5806572743714468,0.5559831372380466,0.5883675117980346,0.5732184720462471,1
0.40066463117696594,0.317293776389719,0.319498738193615,0.3088544120500164,0.33582896864986006,1
0.9265658179326219,0.8158325330673978,0.8520596554393693,0.8226781285975985,0.8534300568080679,1
0.62386489886962,0.6188604460639645,0.6098697262291182,0.5965508799751033,0.6115285388765455,1
0.8241282286994703,0.8307581447246053,0.8321973091066174,0.8490146944481128,0.834759553621175,1
0.4155355219859208,0.3675637436260206,0.3261837735369929,0.4606417520320306,0.39671363961108047,1
0.5300744055547834,0.5294061240872941,0.5359197556239097,0.5769109048813893,0.544861729937992,0
0.6093495816813077,0.5667901296369162,0.5397716999762533,0.6203228138675352,0.5864821010492056,0
0.4444949823649516,0.5241306624441223,0.5535240413489964,0.5947855834445345,0.5319033786393854,1
0.20300046434975133,0.2169721075795822,0.19824481977086814,0.3040551620202354,0.23444197334075084,1
0.5500224450240017,0.5052265724570398,0.5154522019888835,0.5690386569239771,0.5371092387511399,0
0.24104007425456558,0.09389791549406763,0.0868262766607449,0.1874062931166643,0.15549964026019072,0
0.5054257078356228,0.5303979802830676,0.5360350840201265,0.5271144909832424,0.5246251229646097,0
0.24190824459887558,0.2939938839817959,0.30493702670714085,0.3007862014145301,0.2857198231581863,1
0.539221972273155,0.5377294125285969,0.5520386508603515,0.5969411655930839,0.5585952810443143,1
0.34608540268889165,0.3326642144854983,0.3098422219918591,0.24349279983496927,0.3047919926476989,0
0.25935627567993286,0.16730252576606358,0.1461472607458031,0.32050923026401323,0.22941669238858448,0
0.81414141487244,0.9369395237017162,0.936556558025933,0.8396857035262876,0.8784953162808903,1
0.6330136814446237,0.6359128498163087,0.6412801022399083,0.5667183166379887,0.6163819282737228,1
0.7495573770298138,0.759146640645395,0.7494453114352971,0.6437243388869199,0.7210626261130834,1
0.41211468536006873,0.2894847116431084,0.2779347668737285,0.3780512897427866,0.3425934551549146,1
0.6751498888463376,0.6215652690429941,0.611419673759267,0.6744121025155195,0.6476888179624078,1
0.728095462539107,0.8010182420787716,0.8409055600485568,0.7203568276735391,0.7689960031808364,0
0.3106810180109921,0.2671496385344927,0.3066804699020266,0.518555652102797,0.35994048363229225,1
0.6416543038043558,0.6411735831738561,0.6408269117181233,0.6262893595948861,0.6368944183240232,1
0.5874303308603523,0.6477369772950267,0.6248975711113264,0.5051866009212674,0.5862779083192695,1
0.60155491465284,0.5887636409517293,0.5733980858310316,0.5600904841696204,0.5800157597838091,0
0.41040880359737014,0.35115199372356376,0.3279596084079589,0.3551894197683719,0.3614791801090999,0
0.3324301036726779,0.1344069112665614,0.15486106650485282,0.19992460754916191,0.20678445647528207,0
0.3644805097353676,0.18592756764303758,0.16494576114038953,0.32617872871683934,0.26556289393883686,1
0.6484947890163162,0.6622457346441011,0.6747483243915869,0.7383991166194003,0.6838620271055069,1
0.5548534099120279,0.587275267688386,0.5743894885469666,0.4942209791181174,0.5493316605098683,0
0.519516042482006,0.351238257587849,0.32097875877810067,0.4655634034165653,0.41867454830039347,1
0.3994982845522923,0.38472572530541815,0.3876473173384927,0.3451519000730586,0.3775553528956741,1
0.6097206839429901,0.5600262313706529,0.5689172396791968,0.6561569225241266,0.6021740391564273,1
0.2683903381741459,0.3125255801044679,0.3205439515277444,0.3269640610303701,0.3077409379515823,1
0.7440726871169964,0.8805714925298682,0.8917788987609333,0.8048794443607344,0.8277116464723997,1
0.5008170502217454,0.5528281757446543,0.5352883460253323,0.5302552001695175,0.5294329466161817,1
0.480014885676223,0.3820624530847844,0.3402689218449926,0.5019644851985576,0.4311671413508746,0
0.25760829486754494,0.1517048827437017,0.1453660951220876,0.2051645498637959,0.19173715336487426,1
0.5440843827496711,0.5466598960235558,0.5342986077565032,0.45648386864412754,0.5170011231105508,1
0.4821098125412383,0.5411409306158352,0.5540495388332509,0.6264336788768876,0.5543845482385144,0
0.4352530539813062,0.49484211726050037,0.4831502842970978,0.4723235808576537,0.470961920792701,0
0.3310147117159432,0.22229033918687813,0.20943541762680118,0.2853693240429475,0.2642897296519447,0
0.5748616962967639,0.6473220249280828,0.6257837239956906,0.5557795516662383,0.597974257543113,1
0.48513849650013896,0.5148625185019238,0.5139311598714245,0.5049880986519995,0.5044841474706141,1
0.7799194672925,0.7572692477351799,0.7345263395847963,0.5893961471628643,0.7088570842219619,1
0.7422350568027917,0.6904650664151742,0.7335796200871975,0.6175805908617016,0.6920643657838139,1
0.47719753021392924,0.5543159028077345,0.5363454455500262,0.4960845584359407,0.5143146717077726,1
0.4432058702355232,0.3316729313636732,0.3393492085009869,0.4459136625829274,0.3939735283795119,0
0.6689117985454336,0.6845161836438433,0.7040999407039108,0.5845749011473633,0.6562546754696639,1
0.7077598903422058,0.6725085556475205,0.6861774496457895,0.7102223482367545,0.695279648074939,0
0.45797441607694406,0.5,0.5304184925857052,0.6015084792418454,0.5261933227846965,1
0.24159211219311819,0.2617944516261771,0.2885205910046798,0.23269056242823738,0.25460844621115886,1
0.4249500394804222,0.3398515534966722,0.33934989349421907,0.3771404350903266,0.371443230528061,1
0.7357077441714207,0.8212903309596209,0.8413520894641483,0.8181568277271188,0.8040335746043407,0
0.19897984658221,0.22237905655291018,0.23332560228757934,0.27009845807177196,0.23301843117785145,0
0.7000786818555063,0.7857076893743692,0.7863307504145426,0.713649591909476,0.7439305405525566,1
0.5727931741763296,0.5796307633453157,0.5737873943616969,0.5688330606868484,0.5734617142955829,0
0.689405301981599,0.7181155347459705,0.6767775331927898,0.5910682754908844,0.6646088505208307,1
0.7449713528071671,0.7363016798949503,0.7483400080440137,0.6964549344663536,0.7296736585451467,1
0.4825052200239382,0.521731351194637,0.5172886018737651,0.3530706428089027,0.46215370814975537,1
0.4660089101454522,0.5611023216701388,0.5377456473258914,0.5275767347811673,0.5226001575864875,0
0.39859124294549825,0.34535845835389734,0.32341381373954414,0.4646291301039322,0.38791558013130967,0
0.628132447752599,0.7242294079111609,0.7452050874874608,0.6790548057081923,0.6924112164842349,1
0.2934122675269308,0.23180715924603165,0.22308431839415593,0.38339502050197766,0.28886675815330204,0
0.7783113889554093,0.833958112791488,0.8521213870548626,0.8367238298445135,0.8253208600266844,1
0.37689601002102274,0.35369770686657737,0.3420141163313712,0.3777216746640611,0.3636439582822685,0
0.21505830849323954,0.1122590407527388,0.0870682205055896,0.3250455737045719,0.1933519322365973,0
0.30674902408199156,0.2861879931756055,0.3048741588016559,0.2395240309789308,0.28204841905156797,0
0.6316477810503707,0.6793457731923942,0.6592410594892942,0.5580321822757539,0.6277772948087216,1
0.520524929637727,0.42185354840224365,0.38929092083660605,0.5274775402632907,0.4691404605233633,1
0.43103153688520573,0.3407478455811583,0.3393855705756472,0.255135115722645,0.33776974403185317,1
0.7452527665616758,0.6653729501912213,0.6595379757126653,0.7054180302835908,0.695242450020263,1
0.6603093211258657,0.6037134591358754,0.6211467628078043,0.5559447999470272,0.6078097804027607,1
0.3670833484217303,0.2460026299615944,0.23508774117796474,0.34850175018684165,0.30291924296333267,0
0.38003814179434015,0.3055240941720369,0.26683218904882744,0.4485400959687358,0.35629850260586576,0
0.6686706715440714,0.6959576792350523,0.7181451919576471,0.6375239187465043,0.6774708282903386,0
0.7258046018940154,0.6689451179992516,0.6753497016464266,0.6844747203770404,0.6888988008000331,1
0.9061462046594195,0.8428673387344353,0.8527760668701868,0.8846895971505134,0.8728371444552926,1
0.6725882775977369,0.6296806765005952,0.6388902431247764,0.5792865931408184,0.6277424442784056,0
0.8688269780814822,0.8434745454054158,0.8539855754388368,0.8416474078187769,0.8516135722667796,1
0.8783918675060723,0.7342818233113757,0.7108788158557852,0.7696446820592698,0.7744786823504489,0
0.6686132570228881,0.6360801404245499,0.6657056537717146,0.5682839754235197,0.6312952515457714,0
0.718668780326842,0.831133793536323,0.8514213165132559,0.8053072323429973,0.8007478876965102,1
0.4010177802172068,0.31873026083316525,0.3393200576479497,0.3911577161939952,0.36472677289703537,0
0.29839794771084854,0.2097989894624389,0.2088323922094082,0.2783111215094799,0.2511970966053867,0
0.8999815496361526,0.7731681988926649,0.7784072263351552,0.8682172144618383,0.8330880403247988,1
0.9012809896249504,0.8392837850649377,0.8528508901068069,0.8398632974677387,0.8578287613150775,1
0.4632896322016141,0.5128019286656198,0.4983597822862557,0.5625379555270429,0.5117109277748793,0
0.44767434552449437,0.5154181365917132,0.5172592479976827,0.39109495331998423,0.4631581338365895,1
0.6639992125078362,0.6593027743127309,0.6555173393090286,0.49050046466037794,0.6106211821181682,0
0.5411210532163172,0.5,0.5153534635363228,0.5242607477883753,0.5207024700576396,0
0.6880593358294459,0.5976880490365241,0.606383262227806,0.6303277973211617,0.6313646256335234,1
0.7169759676101656,0.6423570431308637,0.6721966659100094,0.6684827564251962,0.6751935782459106,1
0.5600044250774331,0.534365476083734,0.5520054936755231,0.5956813663550462,0.5625447228255444,1
0.7907398547684642,0.7264190397164786,0.7330125714610014,0.7297723137644654,0.7447173682318043,1
0.5159349799413855,0.5616100967697794,0.5358022499617108,0.4849168337850971,0.522152499999719,0
0.6337162677241792,0.5268505520221886,0.5340132461711049,0.7075984664672226,0.6071735767352526,0
0.3778070266523753,0.3507716182976517,0.34245905497783596,0.42047944238353097,0.37569266902827075,0
